ID,y_trust,c_age,c_male,c_education,c_income,x_threat
18849,NA,19,1,2,0,NA
18850,5,14,1,0,0,0
18851,NA,NA,NA,NA,NA,NA
18852,NA,NA,NA,NA,NA,NA
18853,NA,NA,NA,NA,NA,NA
18854,NA,NA,NA,NA,NA,NA
18855,NA,NA,NA,NA,NA,NA
18856,NA,NA,NA,NA,NA,NA
18857,NA,NA,NA,NA,NA,NA
18858,NA,NA,NA,NA,NA,NA
18859,NA,NA,NA,NA,NA,NA
18860,5,NA,NA,NA,NA,0
18861,NA,NA,NA,NA,NA,NA
18862,NA,40,1,4,NA,NA
18863,NA,40,0,4,NA,NA
18864,NA,17,0,1,NA,NA
18865,NA,15,0,0,0,NA
18866,NA,15,1,0,NA,NA
18867,NA,11,1,0,NA,NA
18868,NA,74,0,1,0,NA
18869,7,61,1,9,3,0
18870,7,60,0,6,0,0
18871,7,26,1,6,0,0
18872,9,29,1,10,3,0
18873,NA,23,1,6,0,NA
18874,NA,24,0,4,1,NA
18875,8,52,1,6,3,0
18876,5,45,0,4,0,0
18877,7,20,1,1,0,0
18878,5,18,0,1,0,0
18879,NA,NA,NA,NA,NA,NA
18880,NA,NA,NA,NA,NA,NA
18881,10,33,1,9,3,0
18882,NA,NA,NA,NA,NA,NA
18883,NA,NA,NA,NA,NA,NA
18884,7,48,1,9,NA,0
18885,NA,48,0,4,NA,NA
18886,NA,NA,NA,NA,NA,NA
18887,NA,9,0,0,NA,NA
18888,NA,6,0,NA,NA,NA
18889,NA,NA,NA,NA,NA,NA
18890,6,61,1,9,NA,0
18891,8,57,0,4,NA,0
18892,NA,41,1,1,2,NA
18893,7,36,0,4,NA,0
18894,NA,9,1,0,NA,NA
18895,NA,6,1,0,NA,NA
18896,NA,63,1,9,1,NA
18897,NA,62,0,4,NA,NA
18898,7,57,1,10,3,0
18899,5,38,0,4,1,1
18900,6,15,0,0,NA,0
18901,NA,8,0,0,NA,NA
18902,NA,53,1,4,3,NA
18903,NA,49,0,4,NA,NA
18904,NA,NA,NA,NA,NA,NA
18905,NA,20,0,NA,NA,NA
18906,NA,NA,NA,NA,NA,NA
18907,NA,NA,NA,NA,NA,NA
18908,NA,NA,NA,NA,NA,NA
18909,7,56,1,5,3,0
18910,5,39,0,7,1,0
18911,NA,7,1,0,NA,NA
18912,6,72,0,3,NA,0
18913,NA,75,1,9,NA,NA
18914,4,55,0,10,NA,0
18915,NA,56,1,7,NA,NA
18916,NA,NA,NA,NA,NA,NA
18917,8,50,1,4,1,0
18918,10,48,0,4,0,0
18919,NA,12,1,0,NA,NA
18920,NA,9,1,0,NA,NA
18921,NA,46,0,4,NA,NA
18922,NA,16,0,1,NA,NA
18923,NA,14,0,0,NA,NA
18924,NA,NA,NA,NA,NA,NA
18925,NA,NA,NA,NA,NA,NA
18926,NA,NA,NA,NA,NA,NA
18927,NA,42,1,8,3,NA
18928,NA,NA,NA,NA,NA,NA
18929,NA,NA,NA,NA,NA,NA
18930,6,48,0,4,NA,1
18931,NA,63,1,4,NA,NA
18932,0,53,1,4,NA,0
18933,6,46,0,4,0,0
18934,NA,24,1,4,NA,NA
18935,NA,21,0,4,NA,NA
18936,NA,16,1,0,0,NA
18937,5,13,0,0,NA,1
18938,NA,NA,NA,NA,NA,NA
18939,NA,NA,NA,NA,NA,NA
18940,7,17,0,4,NA,0
18941,5,14,1,0,NA,1
18942,6,49,0,8,NA,0
18943,6,36,0,4,NA,0
18944,NA,34,1,4,NA,NA
18945,NA,2,0,NA,NA,NA
18946,NA,40,1,7,2,NA
18947,NA,NA,NA,NA,NA,NA
18948,NA,NA,NA,NA,NA,NA
18949,7,39,1,9,NA,0
18950,6,31,0,6,NA,0
18951,NA,6,1,NA,NA,NA
18952,NA,5,1,NA,NA,NA
18953,NA,NA,NA,NA,NA,NA
18954,NA,NA,NA,NA,NA,NA
18955,NA,NA,NA,NA,NA,NA
18956,NA,NA,NA,NA,NA,NA
18957,NA,NA,NA,NA,NA,NA
18958,NA,NA,NA,NA,NA,NA
18959,0,54,0,4,1,0
18960,NA,58,1,10,3,NA
18961,NA,26,1,4,NA,NA
18962,NA,69,1,10,NA,NA
18963,NA,58,0,4,NA,NA
18964,0,24,1,4,1,1
18965,7,24,0,4,1,0
18966,0,44,1,1,2,0
18967,5,40,0,4,0,0
18968,5,17,1,1,0,0
18969,8,14,0,0,NA,0
18970,5,47,1,4,2,0
18971,5,41,0,4,0,1
18972,NA,8,1,0,NA,NA
18973,NA,5,1,NA,NA,NA
18974,5,60,0,4,0,0
18975,5,68,1,4,NA,0
18976,7,32,0,10,1,0
18977,9,34,1,4,2,0
18978,NA,3,1,NA,NA,NA
18979,5,53,1,6,3,0
18980,5,39,0,10,NA,0
18981,NA,5,0,NA,NA,NA
18982,NA,NA,NA,NA,NA,NA
18983,NA,NA,NA,NA,NA,NA
18984,NA,NA,NA,NA,NA,NA
18985,NA,NA,NA,NA,NA,NA
18986,7,52,1,7,2,0
18987,8,49,0,4,1,0
18988,8,24,1,6,0,1
18989,NA,22,1,1,NA,NA
18990,8,18,1,1,NA,0
18991,5,48,1,7,NA,0
18992,NA,44,0,4,NA,NA
18993,NA,18,0,1,NA,NA
18994,5,17,1,0,NA,1
18995,NA,15,1,0,NA,NA
18996,NA,NA,NA,NA,NA,NA
18997,NA,NA,NA,NA,NA,NA
18998,NA,NA,NA,NA,NA,NA
18999,NA,NA,NA,NA,NA,NA
19000,NA,21,0,4,1,NA
19001,NA,NA,NA,NA,NA,NA
19002,0,25,0,4,1,1
19003,NA,NA,NA,NA,NA,NA
19004,NA,NA,NA,NA,NA,NA
19005,8,52,0,5,0,0
19006,NA,51,1,4,3,NA
19007,6,16,0,1,NA,0
19008,10,14,1,0,NA,0
19009,NA,6,1,0,NA,NA
19010,NA,NA,NA,NA,NA,NA
19011,8,31,0,6,2,0
19012,6,32,1,10,1,0
19013,NA,76,1,8,NA,NA
19014,NA,75,0,5,NA,NA
19015,8,63,1,4,NA,0
19016,6,65,0,4,NA,0
19017,7,43,0,4,0,0
19018,NA,46,1,4,NA,NA
19019,NA,16,0,1,0,NA
19020,NA,14,1,0,NA,NA
19021,NA,36,1,4,2,NA
19022,NA,26,1,4,NA,NA
19023,NA,25,0,4,NA,NA
19024,NA,2,0,NA,NA,NA
19025,5,39,1,9,2,0
19026,NA,37,0,1,NA,NA
19027,NA,17,0,1,0,NA
19028,NA,5,1,NA,NA,NA
19029,8,71,0,4,NA,0
19030,5,48,1,9,2,0
19031,6,42,0,6,0,0
19032,NA,6,1,NA,NA,NA
19033,7,60,0,2,2,1
19034,NA,NA,NA,NA,NA,NA
19035,5,74,0,4,NA,0
19036,9,62,1,10,NA,0
19037,8,57,0,4,0,0
19038,5,NA,NA,NA,NA,0
19039,NA,22,1,6,NA,NA
19040,NA,NA,NA,NA,NA,NA
19041,9,NA,NA,NA,NA,0
19042,NA,NA,NA,NA,NA,NA
19043,NA,NA,NA,NA,NA,NA
19044,NA,NA,NA,NA,NA,NA
19045,7,54,1,10,3,0
19046,10,43,0,6,2,0
19047,NA,13,0,0,NA,NA
19048,NA,11,0,0,NA,NA
19049,5,69,1,4,NA,0
19050,NA,73,0,4,NA,NA
19051,NA,22,0,3,0,NA
19052,NA,56,1,4,NA,NA
19053,NA,51,0,6,NA,NA
19054,NA,20,1,4,NA,NA
19055,7,44,1,10,3,0
19056,NA,46,0,1,NA,NA
19057,8,14,0,1,NA,1
19058,NA,9,1,0,NA,NA
19059,NA,94,0,1,NA,NA
19060,NA,67,0,4,NA,NA
19061,5,70,1,7,NA,1
19062,NA,21,0,4,NA,NA
19063,NA,47,0,7,NA,NA
19064,NA,14,0,0,NA,NA
19065,NA,NA,NA,NA,NA,NA
19066,7,NA,NA,NA,NA,0
19067,NA,NA,NA,NA,NA,NA
19068,NA,NA,NA,NA,NA,NA
19069,5,40,0,4,0,0
19070,NA,41,1,4,NA,NA
19071,NA,16,1,0,NA,NA
19072,NA,5,1,NA,NA,NA
19073,NA,35,1,7,NA,NA
19074,NA,39,0,4,NA,NA
19075,NA,12,0,0,NA,NA
19076,NA,10,0,0,NA,NA
19077,NA,61,0,6,NA,0
19078,NA,NA,NA,NA,NA,NA
19079,NA,NA,NA,NA,NA,NA
19080,NA,NA,NA,NA,NA,NA
19081,NA,26,0,1,0,NA
19082,NA,31,1,4,1,NA
19083,NA,2,0,NA,NA,NA
19084,NA,44,1,7,3,NA
19085,NA,41,0,4,NA,NA
19086,NA,7,0,0,NA,NA
19087,NA,5,0,NA,NA,NA
19088,NA,2,0,NA,NA,NA
19089,NA,24,1,4,0,NA
19090,5,25,0,4,1,0
19091,NA,33,1,4,1,NA
19092,8,65,0,1,NA,0
19093,NA,64,1,4,NA,NA
19094,NA,56,0,7,NA,NA
19095,NA,22,0,6,NA,NA
19096,7,41,0,10,NA,0
19097,5,34,1,7,3,0
19098,NA,4,0,NA,NA,NA
19099,NA,2,1,NA,NA,NA
19100,8,44,0,4,3,0
19101,8,42,1,9,3,0
19102,0,47,0,6,NA,0
19103,3,46,1,7,NA,0
19104,NA,11,0,NA,NA,NA
19105,NA,9,1,NA,NA,NA
19106,5,67,0,4,NA,0
19107,0,35,0,8,1,0
19108,5,37,1,9,3,0
19109,NA,4,0,NA,NA,NA
19110,NA,2,1,NA,NA,NA
19111,NA,NA,NA,NA,NA,NA
19112,NA,NA,NA,NA,NA,NA
19113,NA,NA,NA,NA,NA,NA
19114,8,71,1,4,NA,0
19115,6,62,0,1,NA,0
19116,6,37,0,6,3,0
19117,NA,12,1,0,NA,NA
19118,7,35,0,2,NA,0
19119,6,35,1,7,NA,0
19120,NA,2,0,NA,NA,NA
19121,NA,36,1,8,2,NA
19122,NA,35,0,4,0,NA
19123,NA,NA,NA,NA,NA,NA
19124,7,60,1,10,3,0
19125,NA,54,0,9,NA,0
19126,NA,NA,NA,NA,NA,NA
19127,6,25,0,4,NA,0
19128,5,22,0,4,NA,0
19129,NA,NA,NA,NA,NA,NA
19130,NA,NA,NA,NA,NA,NA
19131,NA,NA,NA,NA,NA,NA
19132,NA,NA,NA,NA,NA,NA
19133,NA,NA,NA,NA,NA,NA
19134,8,25,0,6,1,0
19135,9,44,1,4,3,1
19136,6,38,0,4,0,0
19137,NA,10,0,0,NA,NA
19138,NA,7,0,0,NA,NA
19139,8,43,0,6,1,0
19140,10,43,1,4,3,0
19141,6,16,0,1,0,0
19142,6,14,0,1,NA,0
19143,NA,10,0,0,NA,NA
19144,7,70,0,1,NA,0
19145,NA,50,0,1,NA,NA
19146,3,49,1,4,NA,0
19147,3,18,1,1,0,1
19148,7,15,1,0,0,1
19149,NA,12,0,0,NA,NA
19150,7,67,0,4,0,0
19151,6,65,1,3,0,0
19152,NA,81,0,4,NA,NA
19153,NA,79,1,7,NA,NA
19154,8,38,0,5,1,1
19155,NA,12,1,6,NA,NA
19156,NA,9,1,0,NA,NA
19157,NA,NA,NA,NA,NA,NA
19158,NA,NA,NA,NA,NA,NA
19159,NA,58,1,9,NA,NA
19160,NA,49,0,4,NA,NA
19161,8,53,1,7,3,0
19162,7,37,0,10,NA,0
19163,NA,8,0,0,NA,NA
19164,3,49,1,10,3,0
19165,NA,NA,NA,NA,NA,NA
19166,NA,NA,NA,NA,NA,NA
19167,7,68,0,4,NA,0
19168,NA,79,1,1,NA,NA
19169,5,70,1,4,NA,0
19170,3,66,0,4,NA,0
19171,10,27,1,9,2,0
19172,NA,27,0,2,NA,NA
19173,NA,NA,NA,NA,NA,NA
19174,NA,NA,NA,NA,NA,NA
19175,5,49,1,1,1,0
19176,6,40,0,4,3,0
19177,7,13,0,0,NA,0
19178,NA,11,0,0,NA,NA
19179,NA,NA,NA,NA,NA,NA
19180,NA,NA,NA,NA,NA,NA
19181,NA,NA,NA,NA,NA,NA
19182,NA,NA,NA,NA,NA,NA
19183,NA,NA,NA,NA,NA,NA
19184,5,NA,NA,NA,NA,0
19185,NA,NA,NA,NA,NA,NA
19186,NA,NA,NA,NA,NA,NA
19187,NA,NA,NA,NA,NA,NA
19188,NA,NA,NA,NA,NA,NA
19189,NA,51,0,4,NA,NA
19190,8,48,1,10,3,0
19191,NA,20,0,3,0,NA
19192,NA,17,1,1,0,NA
19193,NA,53,0,5,NA,NA
19194,0,45,1,4,2,0
19195,NA,24,1,4,1,NA
19196,NA,31,0,8,2,NA
19197,4,31,0,10,3,0
19198,10,63,0,6,2,0
19199,2,62,1,10,NA,0
19200,NA,NA,NA,NA,NA,NA
19201,NA,NA,NA,NA,NA,NA
19202,NA,NA,NA,NA,NA,NA
19203,NA,NA,NA,NA,NA,NA
19204,NA,NA,NA,NA,NA,NA
19205,NA,NA,NA,NA,NA,NA
19206,8,74,0,6,NA,0
19207,NA,NA,NA,NA,NA,NA
19208,NA,52,0,4,NA,NA
19209,NA,60,0,9,NA,NA
19210,NA,60,1,7,NA,NA
19211,NA,25,0,6,NA,NA
19212,7,47,0,4,1,0
19213,NA,49,1,7,NA,NA
19214,7,18,0,1,NA,0
19215,5,79,0,1,0,0
19216,6,54,0,4,1,0
19217,NA,54,1,10,NA,NA
19218,NA,24,0,10,1,NA
19219,NA,20,1,3,NA,NA
19220,8,41,1,7,NA,0
19221,10,41,0,7,NA,0
19222,NA,10,0,0,NA,NA
19223,NA,8,0,0,NA,NA
19224,NA,3,1,NA,NA,NA
19225,8,41,1,4,NA,1
19226,4,40,0,4,NA,0
19227,NA,10,1,0,NA,NA
19228,NA,8,1,0,NA,NA
19229,0,83,0,4,NA,0
19230,NA,38,1,9,NA,NA
19231,NA,NA,NA,NA,NA,NA
19232,10,55,0,4,1,0
19233,7,55,1,7,3,0
19234,4,56,1,4,2,0
19235,9,52,0,2,NA,0
19236,NA,NA,NA,NA,NA,NA
19237,NA,NA,NA,NA,NA,NA
19238,NA,19,1,1,0,NA
19239,NA,NA,NA,NA,NA,NA
19240,5,78,0,1,NA,0
19241,4,77,1,1,NA,0
19242,7,68,0,4,NA,0
19243,5,61,1,7,NA,0
19244,7,35,1,4,2,0
19245,NA,NA,NA,NA,NA,NA
19246,NA,53,0,3,NA,NA
19247,NA,52,1,10,NA,NA
19248,6,28,0,4,2,0
19249,6,33,0,7,0,0
19250,NA,40,1,9,NA,NA
19251,NA,5,1,NA,NA,NA
19252,NA,3,1,NA,NA,NA
19253,0,72,0,1,NA,0
19254,NA,NA,NA,NA,NA,NA
19255,2,50,0,1,1,1
19256,NA,22,1,4,NA,NA
19257,NA,NA,NA,NA,NA,NA
19258,NA,NA,NA,NA,NA,NA
19259,NA,NA,NA,NA,NA,NA
19260,NA,NA,NA,NA,NA,NA
19261,8,52,0,4,1,0
19262,NA,NA,NA,NA,NA,NA
19263,3,55,0,4,1,1
19264,5,20,1,1,1,0
19265,NA,16,1,1,0,NA
19266,NA,67,1,4,NA,NA
19267,NA,53,0,4,1,NA
19268,8,22,1,4,2,0
19269,NA,NA,NA,NA,NA,NA
19270,NA,84,1,9,NA,NA
19271,9,70,0,1,NA,0
19272,NA,NA,NA,NA,NA,NA
19273,NA,NA,NA,NA,NA,NA
19274,NA,NA,NA,NA,NA,NA
19275,NA,NA,NA,NA,NA,NA
19276,NA,NA,NA,NA,NA,NA
19277,2,39,1,4,2,0
19278,NA,40,0,1,NA,NA
19279,NA,11,0,0,NA,NA
19280,NA,5,1,NA,NA,NA
19281,6,41,1,10,NA,0
19282,10,37,0,6,NA,0
19283,7,16,0,0,NA,1
19284,NA,12,0,0,NA,NA
19285,4,NA,NA,NA,NA,0
19286,NA,NA,NA,NA,NA,NA
19287,7,27,1,6,0,0
19288,9,14,1,0,NA,1
19289,8,52,0,4,0,0
19290,6,55,1,4,3,0
19291,5,51,1,9,3,0
19292,10,60,0,4,1,0
19293,NA,59,1,4,NA,NA
19294,10,33,1,6,2,0
19295,6,29,0,6,0,0
19296,NA,1,1,NA,NA,NA
19297,7,49,1,8,1,0
19298,NA,NA,NA,NA,NA,NA
19299,NA,NA,NA,NA,NA,NA
19300,8,36,0,4,NA,0
19301,5,39,1,4,2,0
19302,NA,6,1,NA,NA,NA
19303,NA,4,0,NA,NA,NA
19304,NA,2,0,NA,NA,NA
19305,8,41,1,4,2,0
19306,7,41,0,4,0,0
19307,5,21,1,4,2,0
19308,NA,19,0,4,1,NA
19309,NA,41,1,9,3,NA
19310,NA,39,0,9,3,NA
19311,8,62,0,6,0,0
19312,10,62,1,4,NA,0
19313,7,22,1,4,1,0
19314,8,53,0,7,NA,0
19315,10,53,1,4,NA,0
19316,6,NA,NA,NA,NA,0
19317,7,33,1,10,NA,0
19318,6,33,0,10,NA,0
19319,NA,1,1,NA,NA,NA
19320,NA,NA,NA,NA,NA,NA
19321,NA,NA,NA,NA,NA,NA
19322,NA,NA,NA,NA,NA,NA
19323,NA,NA,NA,NA,NA,NA
19324,7,NA,NA,NA,NA,0
19325,5,74,0,4,NA,0
19326,4,72,1,7,NA,0
19327,NA,NA,NA,NA,NA,NA
19328,NA,NA,NA,NA,NA,NA
19329,NA,56,1,4,NA,NA
19330,10,53,0,4,NA,0
19331,NA,NA,NA,NA,NA,NA
19332,NA,NA,NA,NA,NA,NA
19333,NA,46,0,9,3,NA
19334,NA,NA,NA,NA,NA,NA
19335,NA,NA,NA,NA,NA,NA
19336,NA,NA,NA,NA,NA,NA
19337,5,53,0,4,1,0
19338,6,59,1,4,2,0
19339,8,44,0,10,NA,0
19340,8,40,1,9,3,0
19341,9,13,1,0,NA,0
19342,NA,11,0,0,NA,NA
19343,NA,67,1,6,NA,NA
19344,NA,NA,NA,NA,NA,NA
19345,NA,NA,NA,NA,NA,NA
19346,2,72,1,1,NA,0
19347,NA,NA,NA,NA,NA,NA
19348,5,55,1,8,2,0
19349,2,47,0,5,NA,0
19350,2,26,1,6,NA,0
19351,8,24,0,6,NA,0
19352,NA,12,0,0,NA,NA
19353,NA,NA,NA,NA,NA,NA
19354,NA,NA,NA,NA,NA,NA
19355,NA,NA,NA,NA,NA,NA
19356,NA,NA,NA,NA,NA,NA
19357,8,59,0,4,1,0
19358,3,29,1,4,1,0
19359,NA,29,0,4,NA,NA
19360,NA,NA,NA,NA,NA,NA
19361,8,NA,NA,NA,NA,0
19362,NA,NA,NA,NA,NA,NA
19363,NA,NA,NA,NA,NA,NA
19364,NA,NA,NA,NA,NA,NA
19365,NA,NA,NA,NA,NA,NA
19366,NA,NA,NA,NA,NA,NA
19367,NA,NA,NA,NA,NA,NA
19368,NA,NA,NA,NA,NA,NA
19369,NA,NA,NA,NA,NA,NA
19370,NA,NA,NA,NA,NA,NA
19371,NA,43,1,5,NA,NA
19372,5,42,0,4,NA,0
19373,5,17,0,1,NA,0
19374,NA,15,1,0,NA,NA
19375,NA,6,0,0,NA,NA
19376,5,55,0,5,1,0
19377,NA,NA,NA,NA,NA,NA
19378,NA,NA,NA,NA,NA,NA
19379,6,37,1,10,3,0
19380,5,50,0,4,1,0
19381,NA,42,1,4,NA,NA
19382,NA,40,0,4,NA,NA
19383,NA,10,1,0,NA,NA
19384,NA,7,1,0,NA,NA
19385,NA,NA,NA,NA,NA,NA
19386,NA,NA,NA,NA,NA,NA
19387,NA,NA,NA,NA,NA,NA
19388,3,NA,NA,NA,NA,0
19389,0,NA,NA,NA,NA,0
19390,NA,NA,NA,NA,NA,NA
19391,NA,NA,NA,NA,NA,NA
19392,0,85,1,1,NA,0
19393,NA,NA,NA,NA,NA,NA
19394,NA,NA,NA,NA,NA,NA
19395,5,68,0,1,NA,0
19396,NA,NA,NA,NA,NA,NA
19397,NA,NA,NA,NA,NA,NA
19398,0,57,0,1,NA,0
19399,5,61,1,4,1,0
19400,4,18,0,4,NA,0
19401,NA,NA,NA,NA,NA,NA
19402,NA,NA,NA,NA,NA,NA
19403,NA,NA,NA,NA,NA,NA
19404,NA,NA,NA,NA,NA,NA
19405,NA,NA,NA,NA,NA,NA
19406,NA,NA,NA,NA,NA,NA
19407,10,82,0,6,NA,0
19408,8,36,0,5,2,0
19409,6,67,1,1,NA,0
19410,5,63,0,1,0,0
19411,NA,NA,NA,NA,NA,NA
19412,NA,NA,NA,NA,NA,NA
19413,NA,NA,NA,NA,NA,NA
19414,NA,NA,NA,NA,NA,NA
19415,NA,NA,NA,NA,NA,NA
19416,10,52,0,6,NA,0
19417,4,52,1,6,3,1
19418,6,27,0,10,1,0
19419,NA,23,0,8,NA,NA
19420,5,69,0,5,NA,0
19421,7,50,0,4,0,0
19422,NA,46,1,4,NA,NA
19423,NA,20,1,1,0,NA
19424,NA,NA,NA,NA,NA,NA
19425,NA,NA,NA,NA,NA,NA
19426,8,45,1,10,NA,0
19427,NA,77,0,3,NA,NA
19428,NA,NA,NA,NA,NA,NA
19429,5,67,1,5,NA,0
19430,4,62,0,5,2,0
19431,5,NA,NA,NA,NA,1
19432,8,NA,NA,NA,NA,0
19433,NA,NA,NA,NA,NA,NA
19434,9,86,0,6,NA,0
19435,NA,34,0,4,1,NA
19436,NA,31,1,10,NA,NA
19437,NA,46,1,6,2,NA
19438,NA,36,0,4,NA,NA
19439,NA,62,0,4,NA,NA
19440,1,60,1,6,NA,0
19441,NA,NA,NA,NA,NA,NA
19442,NA,NA,NA,NA,NA,NA
19443,7,44,0,6,NA,0
19444,6,43,1,10,3,0
19445,4,13,0,0,NA,0
19446,5,NA,NA,NA,NA,0
19447,NA,60,1,4,1,NA
19448,NA,59,0,5,NA,NA
19449,10,53,0,4,NA,0
19450,NA,33,1,4,NA,NA
19451,NA,25,0,4,NA,NA
19452,4,36,0,7,2,0
19453,4,35,1,4,1,0
19454,NA,5,0,NA,NA,NA
19455,NA,3,0,NA,NA,NA
19456,NA,NA,NA,NA,NA,NA
19457,NA,48,1,1,NA,NA
19458,NA,NA,NA,NA,NA,NA
19459,NA,NA,NA,NA,NA,NA
19460,NA,NA,NA,NA,NA,NA
19461,NA,NA,NA,NA,NA,NA
19462,NA,NA,NA,NA,NA,NA
19463,NA,66,1,4,NA,NA
19464,NA,56,1,8,NA,NA
19465,NA,46,0,8,3,NA
19466,0,17,0,2,NA,0
19467,NA,14,0,0,NA,NA
19468,3,50,0,4,NA,1
19469,8,74,0,4,NA,0
19470,5,61,0,7,2,1
19471,NA,NA,NA,NA,NA,NA
19472,NA,NA,NA,NA,NA,NA
19473,NA,NA,NA,NA,NA,NA
19474,NA,NA,NA,NA,NA,NA
19475,NA,30,1,10,2,NA
19476,6,29,0,10,1,0
19477,NA,NA,NA,NA,NA,NA
19478,NA,NA,NA,NA,NA,NA
19479,8,37,1,10,NA,0
19480,4,33,0,10,NA,0
19481,NA,NA,NA,NA,NA,0
19482,NA,NA,NA,NA,NA,NA
19483,NA,NA,NA,NA,NA,NA
19484,NA,NA,NA,NA,NA,NA
19485,NA,NA,NA,NA,NA,NA
19486,NA,NA,NA,NA,NA,NA
19487,NA,NA,NA,NA,NA,NA
19488,NA,NA,NA,NA,NA,NA
19489,NA,NA,NA,NA,NA,NA
19490,7,52,1,4,2,0
19491,6,49,0,1,1,0
19492,NA,25,1,6,0,NA
19493,7,47,0,8,0,0
19494,7,46,1,10,NA,0
19495,0,15,0,0,NA,0
19496,9,13,1,0,NA,0
19497,8,13,1,0,NA,0
19498,NA,44,1,6,NA,NA
19499,NA,39,0,10,0,NA
19500,NA,7,1,NA,NA,NA
19501,NA,6,0,NA,NA,NA
19502,NA,85,1,4,NA,NA
19503,NA,78,0,4,NA,NA
19504,NA,NA,NA,NA,NA,NA
19505,NA,NA,NA,NA,NA,NA
19506,NA,80,0,1,NA,NA
19507,NA,80,1,4,NA,NA
19508,NA,NA,NA,NA,NA,NA
19509,NA,NA,NA,NA,NA,NA
19510,NA,NA,NA,NA,NA,NA
19511,NA,NA,NA,NA,NA,NA
19512,NA,NA,NA,NA,NA,NA
19513,NA,NA,NA,NA,NA,NA
19514,5,46,1,4,2,0
19515,5,38,0,4,0,0
19516,NA,7,0,0,NA,NA
19517,NA,5,0,NA,NA,NA
19518,5,33,1,4,NA,0
19519,NA,41,0,7,1,NA
19520,NA,40,1,5,NA,NA
19521,10,57,1,9,3,0
19522,9,53,0,4,NA,0
19523,4,24,1,4,NA,0
19524,3,24,1,1,1,0
19525,NA,NA,NA,NA,NA,NA
19526,NA,NA,NA,NA,NA,NA
19527,NA,NA,NA,NA,NA,NA
19528,NA,NA,NA,NA,NA,NA
19529,NA,36,1,10,NA,NA
19530,NA,34,0,10,NA,NA
19531,NA,9,0,0,NA,NA
19532,NA,2,1,NA,NA,NA
19533,NA,46,1,4,NA,NA
19534,NA,43,0,1,NA,NA
19535,NA,NA,NA,NA,NA,NA
19536,NA,16,0,1,NA,NA
19537,NA,63,1,6,NA,0
19538,0,57,0,1,NA,1
19539,6,54,0,9,2,1
19540,6,24,1,8,2,0
19541,NA,NA,NA,NA,NA,NA
19542,NA,NA,NA,NA,NA,NA
19543,NA,NA,NA,NA,NA,NA
19544,5,69,0,5,NA,0
19545,NA,NA,NA,NA,NA,NA
19546,NA,39,1,1,NA,NA
19547,NA,35,0,1,1,NA
19548,NA,6,1,0,NA,NA
19549,5,47,0,10,1,0
19550,5,19,1,1,NA,1
19551,5,39,0,10,1,0
19552,NA,11,0,0,NA,NA
19553,NA,9,1,0,NA,NA
19554,NA,NA,NA,NA,NA,NA
19555,NA,NA,NA,NA,NA,NA
19556,NA,NA,NA,NA,NA,NA
19557,NA,NA,NA,NA,NA,NA
19558,NA,NA,NA,NA,NA,NA
19559,NA,53,1,4,3,NA
19560,NA,50,0,4,1,NA
19561,NA,18,0,1,0,NA
19562,5,75,0,5,NA,0
19563,NA,54,1,4,NA,NA
19564,NA,47,0,0,NA,NA
19565,NA,19,0,6,NA,NA
19566,5,17,0,1,0,0
19567,7,15,1,0,NA,0
19568,NA,NA,NA,NA,NA,NA
19569,NA,NA,NA,NA,NA,NA
19570,NA,NA,NA,NA,NA,NA
19571,NA,NA,NA,NA,NA,NA
19572,8,45,1,6,3,0
19573,NA,NA,NA,NA,NA,NA
19574,8,NA,NA,NA,NA,0
19575,NA,NA,NA,NA,NA,NA
19576,NA,NA,NA,NA,NA,NA
19577,NA,57,1,1,NA,NA
19578,0,54,0,1,1,0
19579,NA,NA,NA,NA,NA,NA
19580,NA,NA,NA,NA,NA,NA
19581,NA,NA,NA,NA,NA,NA
19582,NA,NA,NA,NA,NA,NA
19583,NA,58,1,4,NA,NA
19584,8,57,0,4,1,0
19585,7,60,0,4,NA,0
19586,7,31,1,4,2,0
19587,5,30,0,4,1,0
19588,NA,3,0,NA,NA,NA
19589,NA,NA,NA,NA,NA,NA
19590,NA,NA,NA,NA,NA,NA
19591,NA,NA,NA,NA,NA,NA
19592,NA,NA,NA,NA,NA,NA
19593,NA,NA,NA,NA,NA,NA
19594,NA,NA,NA,NA,NA,NA
19595,NA,NA,NA,NA,NA,NA
19596,NA,NA,NA,NA,NA,NA
19597,NA,NA,NA,NA,NA,NA
19598,NA,NA,NA,NA,NA,NA
19599,NA,27,0,8,2,NA
19600,7,69,0,8,NA,0
19601,5,65,1,7,0,0
19602,8,58,0,6,1,0
19603,1,43,1,4,1,0
19604,NA,40,0,1,NA,NA
19605,NA,10,0,0,NA,NA
19606,NA,4,1,NA,NA,NA
19607,0,31,1,4,NA,0
19608,2,28,0,2,NA,0
19609,NA,2,0,NA,NA,NA
19610,7,33,1,10,3,0
19611,5,32,0,4,1,0
19612,NA,1,1,NA,NA,NA
19613,7,30,1,10,2,0
19614,NA,NA,NA,NA,NA,NA
19615,NA,NA,NA,NA,NA,NA
19616,NA,NA,NA,NA,NA,NA
19617,NA,NA,NA,NA,NA,NA
19618,5,41,0,4,0,0
19619,NA,19,1,1,NA,NA
19620,NA,15,0,0,NA,NA
19621,NA,10,1,0,NA,NA
19622,NA,75,1,7,NA,NA
19623,NA,73,0,4,NA,NA
